uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
TO,11,113,16,22,33,60,223,406.3000000000004,601,880.0749999999996,72,2022-12-18
TO,12,125,17,23.950000000000003,36,66.75,235.25,457,720.1999999999998,1142.3249999999982,54,2022-12-25
TO,13,141,18,25,38,73,262,510.3000000000004,780.0999999999999,1105.3999999999978,63,2023-01-01
TO,14,157,21,31,47,83,304,568.2000000000003,845.05,1293.724999999996,89,2023-01-08
TO,15,178,28.975,37,53,95,340.25,626.1000000000001,894.05,1361.4749999999974,185,2023-01-15
TO,16,189,25.975,39,57,103,359,687,1093.2499999999998,1718.0999999999995,151,2023-01-22
TO,17,207,30.975,44,62,109.75,384,706,1079.1999999999998,1627.349999999998,118,2023-01-29
TO,18,219,33,47,68,119,402.25,754.1000000000001,1181.2999999999997,1915.374999999998,143,2023-02-05
TO,19,224,32.975,52,72,120.75,406.25,740.1000000000001,1109.2999999999997,1564,109,2023-02-12
TO,20,220,32.975,46.95,68,118.75,400.25,744.2000000000003,1084.05,1612.374999999998,152,2023-02-19
TO,21,229.5,33,51,73,123,424.5,780.9000000000012,1224.049999999999,1759.0249999999944,139,2023-02-26
TO,22,221,33,46,70,123.75,396.25,754.2000000000003,1067.5499999999995,1730.0749999999996,127,2023-03-05
TO,23,222,34,47.95,70,121.75,407.5,736,1045.2499999999998,1596.2249999999988,141,2023-03-12
TO,24,221,33.975,47,66,119,418.25,764.4000000000005,1117.049999999999,1648.0249999999944,184,2023-03-19
TO,25,224,34,50,70,121,413.5,759,1152.4999999999995,1615,214,2023-03-26
TO,26,217,33,46.95,70,121,411.25,761.1000000000001,1153.1,1622.2249999999988,177,2023-04-02
TO,27,211,34.975,48,65,115,398,741.1000000000001,1127.1,1607,222,2023-04-09
TO,28,207,33,45.95,65,115,385.25,714.1000000000001,1083.05,1596.2749999999985,151,2023-04-16
TO,29,207,31,43,64.9,110,394.25,702.1000000000001,987.1999999999998,1482.0499999999997,151,2023-04-23
TO,30,196,29,41,60,107,358,662.1000000000001,978.6999999999994,1405.4749999999974,110,2023-04-30
TO,31,178.5,27.975,38,57,99,335,606.2000000000003,875.5499999999995,1247.7999999999956,112,2023-05-07
TO,32,161,25.975,35,50,85,298,544.5000000000007,765.6999999999994,1142.0999999999995,142,2023-05-14
TO,33,142,24,32.95,44,78,260,463,672.0999999999999,1074.0499999999997,101,2023-05-21
TO,34,127,18,26.950000000000003,38,65.75,226,411.2000000000003,627.2999999999997,870.5999999999967,87,2023-05-28
TO,35,106,16,23.950000000000003,31,58,198,353.10000000000014,543.0999999999999,756.3499999999981,60,2023-06-04
TO,36,88,12,17,26,48,169,314,432,662.0249999999999,64,2023-06-11
TO,37,77.5,11,15,22,41,147,292,397.04999999999995,612.1499999999992,44,2023-06-18
TO,38,67,10,13,20,35,131,244.10000000000014,374.14999999999986,590.0999999999995,34,2023-06-25
TO,39,59,8.975000000000001,12,17,31,109,200,309.0999999999999,439.2749999999985,35,2023-07-02
TO,40,51,7,10,15,28,93,179.10000000000014,281.04999999999995,460.09999999999945,27,2023-07-09
TO,41,45,6,9,14,24,90.25,175.20000000000027,247.04999999999995,380.549999999997,28,2023-07-16
TO,42,42,6,8,12,22,84,149.10000000000014,238.19999999999982,342.1499999999992,41,2023-07-23
TO,43,39,5,8,11,20,75,138,200.19999999999982,300.0499999999997,30,2023-07-30
TO,44,36,5,7,10,19,68,131.10000000000014,193.04999999999995,294.0499999999997,23,2023-08-06
TO,45,35,4,6,10,17,63,113.10000000000014,186.04999999999995,279,26,2023-08-13
TO,46,31,4,5.950000000000003,9,17,59,116.10000000000014,179,246.0749999999996,18,2023-08-20
TO,47,29,3,6,9,15,59,106,157.04999999999995,227.09999999999945,18,2023-08-27
TO,48,29,3,5,8,16,55,104,162.04999999999995,248.12499999999932,15,2023-09-03
TO,49,28,3,5,8,15,54,99.10000000000014,145.04999999999995,232.17499999999905,19,2023-09-10
TO,50,28,3,5,8,15,54,105,154,240.12499999999932,16,2023-09-17
TO,51,27,3,5,8,15,53,101,143,237.2749999999985,16,2023-09-24
TO,52,28,3,5,8,15,52,101.10000000000014,151,228,11,2023-10-01
